🇨🇳央视频道,#genre#
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8?zsicd
大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8?zsicd
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8?zsicd
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd
乐至综合,http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd#http://175.155.106.72:89/live1/live1.m3u8?zsicd
宝坻TV-1,https://hb2stream1.baoxinwen.com/d6387fc7a8836e78/6385068498053235715_1597997122.m3u8?auth_key=1893456000-0-0-93ea48b07ddd03f4904079b7659e81a4
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8?ztianjd
滨海影院,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8?ztianjd
克拉玛依影剧场,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8?zxinjd
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8?zxinjd
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8?zxinjd
裕民哈语,http://117.190.130.4:8081/out_2/index.m3u8?zxinjd
兵团四师可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8?zxinjd
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
兵团八师石河子影文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8?zxinjd
兵团八师石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd
兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8?zxinjd
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8?zxinjd
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
麻栗坡,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund
西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zyund
西双版纳公共,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8?zyund
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8?zyund
绥江综合,http://livebroadcast.ccwb.cn/live/w1615172384810938.m3u8?zyund
良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8?zyund
贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8?zyund
青田电视,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
上虞经济文化,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
舟山新闻综合,http://live1.plus.wifizs.cn/xwzh/sd/live.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
淳安电视台,https://wtmtyoutlive.watonemt.com/f2p7vq/lf76v9.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8?zzhed
海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
武汉综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉影视,http://stream.appwuhan.com/2tzb/sd/live.m3u8
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8
武汉海外,http://stream.appwuhan.com/6tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
万州影视,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8
江津经济生活,http://222.179.155.21:1935/ch0.m3u8
江津文化旅游[,http://222.179.155.21:1935/ch2.m3u8
荣昌综合频道,http://183.64.181.25:40023/rongchang01.m3u8
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
宿州公共频道,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州科教频道,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
龙岩新闻综合,http://stream.lytv.net.cn/2/sd/live.m3u8
三明新闻综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
三明公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8
新罗电视二套,http://stream.lyxltv.com/xinluotv/sd/live.m3u8
漳浦综合,http://220.161.87.62:8800/hls/0/index.m3u8
漳浦数字,http://220.161.87.62:8800/hls/1/index.m3u8
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
滨海新闻综合,http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8
栖霞新闻频道,http://pili-live-hls.140.i2863.com/i2863-140/live_140_236499.m3u8
张家口一套,http://nlive.zjkgdcs.com:8091/live/xwzhpd.m3u8
阜城综合频道,http://hbfc.chinashadt.com:2036/live/2.stream/playlist.m3u8
沧县电视综合,http://hebcx.chinashadt.com:2036/live/10001.stream/playlist.m3u8
沧县电视二套,http://hebcx.chinashadt.com:2036/live/10002.stream/playlist.m3u8
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
新泰综合频道,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
新泰乡村党建,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
新泰生活频道,http://live.xtgdw.cn:1935/live/xtsh/playlist.m3u8
新泰影视频道,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
余姚幸福生活,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
💕风景V4,#genre#
重庆-巫山长江,http://gctxyc.liveplay.myqcloud.com/gc/hkylxs06_1/index.m3u8
重庆-巫山,http://gctxyc.liveplay.myqcloud.com/gc/hswlf_1/index.m3u8
重庆石柱-中益乡小学,http://gctxyc.liveplay.myqcloud.com/gc/lpsgmjng01_1/index.m3u8
中央电视塔东,http://gctxyc.liveplay.myqcloud.com/gc/ztd_1/index.m3u8
中国-精编直播(景点轮播),http://gctxyc.liveplay.myqcloud.com/gc/wgw05_1/index.m3u8
浙江舟山-东极岛,http://gctxyc.liveplay.myqcloud.com/gc/djd01_1/index.m3u8
浙江乌镇-西市河,http://gctxyc.liveplay.myqcloud.com/gc/zjwzbblh_1/index.m3u8
浙江乌镇-全景,http://gctxyc.liveplay.myqcloud.com/gc/zjwzblt_1/index.m3u8
浙江乌镇-龙形田,http://gctxyc.liveplay.myqcloud.com/gc/zjwzlxt_1/index.m3u8
浙江乌镇-蓝印花布,http://gctxyc.liveplay.myqcloud.com/gc/zjwzlyhb_1/index.m3u8
浙江温州-雁荡山,http://gctxyc.liveplay.myqcloud.com/gc/zjjsrsm_1/index.m3u8
浙江温州-泰顺县廊桥文化园,http://gctxyc.liveplay.myqcloud.com/gc/nss01_1/index.m3u8
浙江宁波-北仑区白峰街,http://gctxyc.liveplay.myqcloud.com/gc/syns01_1/index.m3u8
浙江杭州-云栖小镇,http://gctxyc.liveplay.myqcloud.com/gc/hnttpgsz_1/index.m3u8
浙江杭州-钱塘江,http://gctxyc.liveplay.myqcloud.com/gc/hgsspzxdpb_1/index.m3u8
浙江杭州-钱江新城,http://gctxyc.liveplay.myqcloud.com/gc/dhyyqsm_1/index.m3u8
云台山小寨沟,http://gctxyc.liveplay.myqcloud.com/gc/ytsxzg_1/index.m3u8
云南丽江玉龙雪山,http://gctxyc.liveplay.myqcloud.com/gc/ylxs11_1/index.m3u8
云南丽江高尔夫,http://gctxyc.liveplay.myqcloud.com/gc/hkylxs09_1/index.m3u8
云南红河-建水双龙桥,http://gcalic.v.myalicdn.com/gc/pshdxg01_1/index.m3u8
云南迪庆独克宗古城,http://gctxyc.liveplay.myqcloud.com/gc/dhyyqyyq_1/index.m3u8
云南保山-中寨司莫拉佤族村,http://gcalic.v.myalicdn.com/gc/hnttbdjd_1/index.m3u8
新疆伊利-那拉提空中草原,http://gctxyc.liveplay.myqcloud.com/gc/wgw03_1/index.m3u8
新疆天山-马牙山,http://gctxyc.liveplay.myqcloud.com/gc/hkylxs05_1/index.m3u8
新疆阜康-天山天池,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1/index.m3u8
婺源01,http://gctxyc.liveplay.myqcloud.com/gc/wygjt1_1/index.m3u8
望乡台,http://gctxyc.liveplay.myqcloud.com/gc/hlwxt_1/index.m3u8
天文台(重播),http://gctxyc.liveplay.myqcloud.com/gc/tyhjtys_1/index.m3u8
泰山天街,http://gctxyc.liveplay.myqcloud.com/gc/taishan07_1/index.m3u8
泰山龙潭水库,http://gctxyc.liveplay.myqcloud.com/gc/hkts06_1/index.m3u8
嵩山少林寺广场,http://gctxyc.liveplay.myqcloud.com/gc/zsslsgc_1/index.m3u8
四川四姑娘山隆珠措,http://gctxyc.liveplay.myqcloud.com/gc/sgns02_1/index.m3u8
四川梁山-邛海景区,http://gctxyc.liveplay.myqcloud.com/gc/xcqh01_1/index.m3u8
四川乐山-峨眉山云海日出,http://gctxyc.liveplay.myqcloud.com/gc/emsarm_1/index.m3u8
四川乐山-峨眉山普贤菩萨,http://gcalic.v.myalicdn.com/gc/gccntv241-slf01_1/index.m3u8
四川乐山-峨眉山金顶金殿,http://gctxyc.liveplay.myqcloud.com/gc/hkts10_1/index.m3u8
四川成都-天府双塔,http://gctxyc.liveplay.myqcloud.com/gc/tms01_1/index.m3u8
四川成都-锦江,http://gcalic.v.myalicdn.com/gc/zsslsjjfsd_1/index.m3u8
四川成都-东安湖体育公园,http://gctxyc.liveplay.myqcloud.com/gc/btq01_1/index.m3u8
四川成都-春熙路太古里,http://gctxyc.liveplay.myqcloud.com/gc/lhssjzd_1/index.m3u8
四川阿贝-黄龙五彩池,http://gctxyc.liveplay.myqcloud.com/gc/hlwcc_1/index.m3u8
狮子山鸟瞰丽江古城,http://gctxyc.liveplay.myqcloud.com/gc/ljgcszsnkgc_1/index.m3u8
陕西榆林-杨家沟革命旧址,http://gctxyc.liveplay.myqcloud.com/gc/bgws7_1/index.m3u8
陕西榆林-绥德石魂广场,http://gctxyc.liveplay.myqcloud.com/gc/ljgcdyhxgjt_1/index.m3u8
陕西洋县国宝朱鹮07,http://gctxyc.liveplay.myqcloud.com/gc/zh04_1/index.m3u8
陕西洋县国宝朱鹮06,http://gcalic.v.myalicdn.com/gc/zh04_1/index.m3u8
陕西延安-壶口瀑布,http://gctxyc.liveplay.myqcloud.com/gc/ytsbjy_1/index.m3u8
陕西西安-南五台山,http://gctxyc.liveplay.myqcloud.com/gc/emspxps_1/index.m3u8
陕西渭南-蒲城县唐泰陵,http://gctxyc.liveplay.myqcloud.com/gc/sjzc01_1/index.m3u8
陕西渭南-宝塔山,http://gctxyc.liveplay.myqcloud.com/gc/hkylxs08_1/index.m3u8
陕西商洛-丹凤棣花古镇,http://gctxyc.liveplay.myqcloud.com/gc/fcw03_1/index.m3u8
陕西汉中-镇巴县草坝景区,http://gctxyc.liveplay.myqcloud.com/gc/lsdfgfl_1/index.m3u8
山西运城-解州关帝庙,http://gctxyc.liveplay.myqcloud.com/gc/xjtcmys_1/index.m3u8
山西太原-汾河畔,http://gctxyc.liveplay.myqcloud.com/gc/pygc01_1/index.m3u8
山东泰山-泰山玉皇顶,http://gctxyc.liveplay.myqcloud.com/gc/taishan06_1/index.m3u8
山东济宁-嘉祥纸坊镇,http://gctxyc.liveplay.myqcloud.com/gc/xjtchxpt_1/index.m3u8
山东济南-趵突泉,http://gctxyc.liveplay.myqcloud.com/gc/hnttdysjd_1/index.m3u8
山东-拱北日出,http://gcalic.v.myalicdn.com/gc/hkts01_1/index.m3u8
山东东营-北宋镇高家村,http://gctxyc.liveplay.myqcloud.com/gc/jhs05_1/index.m3u8
宁夏黄河大峡谷,http://gctxyc.liveplay.myqcloud.com/gc/hhdxg01_1/index.m3u8
辽宁抚顺-雷锋纪念馆,http://gctxyc.liveplay.myqcloud.com/gc/zjjafdxfs_1/index.m3u8
辽宁大连-老虎滩,http://gctxyc.liveplay.myqcloud.com/gc/hkts04_1/index.m3u8
江西南昌-滕王阁,http://gctxyc.liveplay.myqcloud.com/gc/nxsptdmgychlr_1/index.m3u8
江苏徐州云龙湖风景区云龙山观景台西,http://gctxyc.liveplay.myqcloud.com/gc/ylh04_1/index.m3u8
江苏徐州云龙湖风景区云龙山观景台南,http://gctxyc.liveplay.myqcloud.com/gc/ylh03_1/index.m3u8
江苏无锡-惠山二茅峰望锡城,http://gctxyc.liveplay.myqcloud.com/gc/wysdhpcy_1/index.m3u8
江苏无锡-大剧院,http://gctxyc.liveplay.myqcloud.com/gc/hkts07_1/index.m3u8
江苏南京-玄武湖,http://gctxyc.liveplay.myqcloud.com/gc/tyhjrys_1/index.m3u8
江苏南京-梵音广场,http://gctxyc.liveplay.myqcloud.com/gc/ylxs12_1/index.m3u8
吉林四平-四平战役纪念馆,http://gctxyc.liveplay.myqcloud.com/gc/taishan04_1/index.m3u8
黄山排云亭,http://gctxyc.liveplay.myqcloud.com/gc/hspyt_1/index.m3u8
黄龙,http://gctxyc.liveplay.myqcloud.com/gc/hlzycc_1/index.m3u8
黄果树银链坠潭瀑布,http://gctxyc.liveplay.myqcloud.com/gc/hgsylztpb_1/index.m3u8
华山,http://gctxyc.liveplay.myqcloud.com/gc/hkhs01_1/index.m3u8
湖南张家界御笔峰,http://gctxyc.liveplay.myqcloud.com/gc/zjjybf_1/index.m3u8
湖南张家界-武陵源黄石寨,http://gctxyc.liveplay.myqcloud.com/gc/szgk01_1/index.m3u8
湖南张家界天门山云梦仙顶,http://gctxyc.liveplay.myqcloud.com/gc/tms04_1/index.m3u8
湖南张家界-天门山天门洞,http://gctxyc.liveplay.myqcloud.com/gc/tmstmd01_1/index.m3u8
湖南张家界迷魂台,http://gctxyc.liveplay.myqcloud.com/gc/zjjmht_1/index.m3u8
湖南张家界-将军列队,http://gctxyc.liveplay.myqcloud.com/gc/zjjjjdl_1/index.m3u8
湖南张家界-玻璃桥,http://gctxyc.liveplay.myqcloud.com/gc/hsxkssqdzrqj_1/index.m3u8
湖南张家界-宝峰湖,http://gctxyc.liveplay.myqcloud.com/gc/zjjbfh_1/index.m3u8
湖南湘西州-凤凰古城,http://gctxyc.liveplay.myqcloud.com/gc/fhgcdnhs_1/index.m3u8
湖南彬州-沙洲瑶族村,http://gctxyc.liveplay.myqcloud.com/gc/yxxdbst_1/index.m3u8
湖北宜昌-夷陵区,http://gctxyc.liveplay.myqcloud.com/gc/gllj01_1/index.m3u8
湖北天门-多祥镇天门工业园,http://gctxyc.liveplay.myqcloud.com/gc/hkylxs07_1/index.m3u8
湖北随州-随县峰山茶园,http://gctxyc.liveplay.myqcloud.com/gc/hkts02_1/index.m3u8
湖北十堰-丹江口碧水连天,http://gctxyc.liveplay.myqcloud.com/gc/dxsdtts_1/index.m3u8
湖北黄石-大冶青龙山,http://gctxyc.liveplay.myqcloud.com/gc/qdls02_1/index.m3u8
湖北恩施-建始高坪花硒谷,http://gctxyc.liveplay.myqcloud.com/gc/drs01_1/index.m3u8
湖北恩施-佛宝山景区,http://gctxyc.liveplay.myqcloud.com/gc/tyhjntyz_1/index.m3u8
恒山悬空寺全景,http://gctxyc.liveplay.myqcloud.com/gc/hsxksqj_1/index.m3u8
黑龙江哈尔滨-松花江,http://gctxyc.liveplay.myqcloud.com/gc/xysrf_1/index.m3u8
黑龙江哈尔滨-霁虹桥,http://gctxyc.liveplay.myqcloud.com/gc/hkts09_1/index.m3u8
河南信阳-王店乡示范基地,http://gctxyc.liveplay.myqcloud.com/gc/taishan01_1/index.m3u8
河南平顶山-叶县,http://gctxyc.liveplay.myqcloud.com/gc/ahhs01_1/index.m3u8
河南焦作-云台山红石峡,http://gctxyc.liveplay.myqcloud.com/gc/ytshsx_1/index.m3u8
海南文昌-铜鼓岭,http://gctxyc.liveplay.myqcloud.com/gc/hkylxs01_1/index.m3u8
海南文昌-龙楼镇,http://gcalic.v.myalicdn.com/gc/hkts05_1/index.m3u8
海南-三亚湾,http://gctxyc.liveplay.myqcloud.com/gc/mdjxxdsb_1/index.m3u8
海南-热带雨林国家公园,http://gctxyc.liveplay.myqcloud.com/gc/hkts08_1/index.m3u8
贵州省兴义市马岭河峡谷,http://gctxyc.liveplay.myqcloud.com/gc/xymlh_1/index.m3u8
贵州盘州市-新民梯田,http://gctxyc.liveplay.myqcloud.com/gc/hkts11_1/index.m3u8
贵州六盘水-钟山区梅花山,http://gctxyc.liveplay.myqcloud.com/gc/hkylxs02_1/index.m3u8
贵州都山-毛尖镇高寨水库茶山,http://gctxyc.liveplay.myqcloud.com/gc/pts01_1/index.m3u8
贵州毕节-织金洞常上明珠,http://gctxyc.liveplay.myqcloud.com/gc/jsh02_1/index.m3u8
贵州安顺-黄果树瀑布,http://gctxyc.liveplay.myqcloud.com/gc/nxspthhpl_1/index.m3u8
广西玉林万顷茶园,http://gctxyc.liveplay.myqcloud.com/gc/tyhjtynl_1/index.m3u8
广东阳江-海陵岛,http://gctxyc.liveplay.myqcloud.com/gc/sgns01_1/index.m3u8
广东深圳-福田中央商务区,http://gctxyc.liveplay.myqcloud.com/gc/hkylxs03_1/index.m3u8
广东韶关-新丰马头镇,http://gctxyc.liveplay.myqcloud.com/gc/tms02_1/index.m3u8
广东江门-都斛镇,http://gctxyc.liveplay.myqcloud.com/gc/tms05_1/index.m3u8
广东广州-珠江,http://gctxyc.liveplay.myqcloud.com/gc/ztb_1/index.m3u8
广东-东莞中心广场,http://gcalic.v.myalicdn.com/gc/zsslstpt_1/index.m3u8
甘肃-嘉峪关,http://gctxyc.liveplay.myqcloud.com/gc/dxssyt_1/index.m3u8
甘肃-敦煌鸣沙山,http://gctxyc.liveplay.myqcloud.com/gc/dhyyqst_1/index.m3u8
北京-香山,http://gcalic.v.myalicdn.com/gc/yxhcnh_1/index.m3u8
北京-鸟巢水立方,http://gctxyc.liveplay.myqcloud.com/gc/glxs01_1/index.m3u8
北京-怀柔黄花城水长城,http://gctxyc.liveplay.myqcloud.com/gc/wgw01_1/index.m3u8
北京-海洋馆,http://gctxyc.liveplay.myqcloud.com/gc/hkts03_1/index.m3u8
八里沟风景区桃花湾瀑布,http://gctxyc.liveplay.myqcloud.com/gc/blg05_1/index.m3u8
八达岭长城北十楼,http://gctxyc.liveplay.myqcloud.com/gc/bgwn10_1/index.m3u8
安徽黟县-西递牌坊,http://gctxyc.liveplay.myqcloud.com/gc/yxxdpf_1/index.m3u8
安徽黟县-西递半山亭,http://gctxyc.liveplay.myqcloud.com/gc/xywfl_1/index.m3u8
安徽芜湖-三公山旅游风景区,http://gctxyc.liveplay.myqcloud.com/gc/qdls03_1/index.m3u8
安徽黄山-卧云峰,http://gctxyc.liveplay.myqcloud.com/gc/wgw02_1/index.m3u8
安徽黄山-光明顶,http://gctxyc.liveplay.myqcloud.com/gc/hsgmd_1/index.m3u8
中国精编,http://gctxyc.liveplay.myqcloud.com/gc/wgw05_1_md.m3u8
中央电视塔北,http://gctxyc.liveplay.myqcloud.com/gc/ztb_1_md.m3u8
浙江舟山东极岛,http://gctxyc.liveplay.myqcloud.com/gc/djd01_1_md.m3u8
桂林漓江景区,http://gctxyc.liveplay.myqcloud.com/gc/gllj01_1_md.m3u8
嘉峪关02,http://gcalic.v.myalicdn.com/gc/jyg02_1/index.m3u8
嘉峪关03,http://gctxyc.liveplay.myqcloud.com/gc/jyg04_1_md.m3u8
都江堰-鱼嘴,http://gctxyc.liveplay.myqcloud.com/gc/djyqyl1_1_md.m3u8
都江堰-飞沙堰,http://gctxyc.liveplay.myqcloud.com/gc/djyewm_1_md.m3u8
丹霞山丹梯铁锁,http://gctxyc.liveplay.myqcloud.com/gc/dxsdtts_1_md.m3u8
韶音亭,http://gctxyc.liveplay.myqcloud.com/gc/dxssyt_1_md.m3u8
普高老寨,http://gctxyc.liveplay.myqcloud.com/gc/hnttpgsz_1_md.m3u8
乐山大佛全景,http://gctxyc.liveplay.myqcloud.com/gc/lsdfgfl_1_md.m3u8
六盘山红军长征景区,http://gctxyc.liveplay.myqcloud.com/gc/lpsgmjng01_1_md.m3u8
日月石,http://gctxyc.liveplay.myqcloud.com/gc/tyhjrys_1_md.m3u8
恒山悬空寺侧景,http://gctxyc.liveplay.myqcloud.com/gc/hsxkscj_1_md.m3u8
黄山-梦笔生花,http://gctxyc.liveplay.myqcloud.com/gc/hsmbsh_1_md.m3u8
凤凰古城南华山,http://gctxyc.liveplay.myqcloud.com/gc/fhgcdnhs_1_md.m3u8
云台山-小寨沟,http://gctxyc.liveplay.myqcloud.com/gc/ytsxzg_1_md.m3u8
朱鹮03,http://gctxyc.liveplay.myqcloud.com/gc/zh03_1_md.m3u8
朱鹮04,http://gctxyc.liveplay.myqcloud.com/gc/zh04_1_md.m3u8
崂山-太清,http://gctxyc.liveplay.myqcloud.com/gc/qdls04_1_md.m3u8
西汉南越王博物馆,http://gctxyc.liveplay.myqcloud.com/gc/nywbwg01_1_md.m3u8
云龙山观景台南,http://gctxyc.liveplay.myqcloud.com/gc/ylh03_1_md.m3u8
重庆李子坝轻轨站,http://gcalic.v.myalicdn.com/gc/gccntv240-lzb01_1/index.m3u8
厦门鼓浪屿,http://gctxyc.liveplay.myqcloud.com/gc/gly01_1_md.m3u8
千岛湖,http://gctxyc.liveplay.myqcloud.com/gc/caqdh_1_md.m3u8
蓝印花布,http://gctxyc.liveplay.myqcloud.com/gc/zjwzlyhb_1_md.m3u8
张家界-阿凡达悬浮山,http://gctxyc.liveplay.myqcloud.com/gc/zjjafdxfs_1_md.m3u8
嘉峪关关城,http://gcalic.v.myalicdn.com/gc/jyg04_1/index.m3u8
隆珠措,http://gctxyc.liveplay.myqcloud.com/gc/sgns02_1_md.m3u8
九华山,http://gctxyc.liveplay.myqcloud.com/gc/jhs05_1_md.m3u8
天山-定海神针,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1_md.m3u8
天山-海西平台,http://gctxyc.liveplay.myqcloud.com/gc/xjtchxpt_1_md.m3u8
天山-马牙山,http://gctxyc.liveplay.myqcloud.com/gc/xjtcmys_1_md.m3u8
天山-灯杆山,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdgs_1_md.m3u8
云梦仙顶,http://gctxyc.liveplay.myqcloud.com/gc/tms04_1_md.m3u8
大容山莲花山顶,http://gctxyc.liveplay.myqcloud.com/gc/drs01_1_md.m3u8
江苏南京牛首山,http://gctxyc.liveplay.myqcloud.com/gc/nss01_1_md.m3u8
郑东新区千玺广场,http://gctxyc.liveplay.myqcloud.com/gc/zdxq01_1_md.m3u8
张掖七彩丹霞,http://gctxyc.liveplay.myqcloud.com/gc/zyqcdx01_1_md.m3u8
四川凉山邛海景区,http://gctxyc.liveplay.myqcloud.com/gc/xcqh01_1_md.m3u8
黄河漂流,http://gctxyc.liveplay.myqcloud.com/gc/nxspthhpl_1_md.m3u8
