📡永久免费👉公告,#genre#
高网,http://111.196.132.45:20000/udp/239.3.1.88:4120
高网,http://114.254.168.221:4022/udp/239.3.1.88:4120
高网,http://221.221.165.200:8182/udp/239.3.1.88:4120
魅力时尚,http://111.196.132.45:20000/udp/239.3.1.196:9012
魅力时尚,http://114.254.168.221:4022/udp/239.3.1.196:9012
魅力时尚,http://221.221.165.200:8182/udp/239.3.1.196:9012

📡上海频道👉联通,#genre#
CCTV1,http://116.227.139.60:4022/udp/239.45.3.145:5140
CCTV3,http://116.227.139.60:4022/udp/239.45.1.68:5140
CCTV5,http://116.227.139.60:4022/udp/239.45.1.69:5140
CCTV6,http://116.227.139.60:4022/udp/239.45.1.70:5140
CCTV7,http://116.227.139.60:4022/udp/239.45.3.56:5140
CCTV8,http://116.227.139.60:4022/udp/239.45.1.71:5140
CCTV10,http://116.227.139.60:4022/udp/239.45.3.8:5140
CCTV11,http://116.227.139.60:4022/udp/239.45.3.50:5140
CCTV12,http://116.227.139.60:4022/udp/239.45.3.10:5140
CCTV14,http://116.227.139.60:4022/udp/239.45.3.23:5140
CCTV17,http://116.227.139.60:4022/udp/239.45.3.52:5140
CETV1,http://116.227.139.60:4022/udp/239.45.1.125:5140
上海都市,http://h.berr.cn:3000/udp/225.0.0.3:6140
东方影院,http://h.berr.cn:3000/udp/225.0.0.5:6140
哈哈炫动,http://h.berr.cn:3000/udp/225.0.0.208:6140
新闻综合,http://h.berr.cn:3000/udp/225.0.0.1:6140
五星体育,http://h.berr.cn:3000/udp/225.0.0.8:6140
第一财经,http://h.berr.cn:3000/udp/225.0.0.7:6140
纪实任文,http://h.berr.cn:3000/udp/225.0.0.6:6140
东方财经,http://h.berr.cn:3000/udp/225.0.0.226:6140
金色学堂,http://h.berr.cn:3000/udp/225.0.0.159:6140
法治天地,http://h.berr.cn:3000/udp/225.0.0.160:6140
动漫秀场,http://h.berr.cn:3000/udp/225.0.0.161:6140
生活时尚,http://h.berr.cn:3000/udp/225.0.0.163:6140
乐游频道,http://h.berr.cn:3000/udp/225.0.0.164:6140
上海外语,http://116.227.139.60:4022/udp/239.45.1.127:5140
上海新闻,http://116.227.139.60:4022/udp/239.45.3.209:5140
上海都市,http://116.227.139.60:4022/udp/239.45.3.236:5140
东方影视,http://116.227.139.60:4022/udp/239.45.3.237:5140
东方购物,http://116.227.139.60:4022/udp/239.45.3.75:5140
东方购物,http://116.227.139.60:4022/udp/239.45.3.74:5140
乐游,http://116.227.139.60:4022/udp/239.45.3.135:5140
五星体育,http://116.227.139.60:4022/udp/239.45.3.106:5140
五星体育,http://116.227.139.60:4022/udp/239.45.3.108:5140
五星体育,http://116.227.139.60:4022/udp/239.45.1.21:5140
动漫秀场,http://116.227.139.60:4022/udp/239.45.3.134:5140
北京纪实科教,http://116.227.139.60:4022/udp/239.45.1.14:5140
哈哈炫动,http://116.227.139.60:4022/udp/239.45.1.55:5140
崇明,http://116.227.139.60:4022/udp/239.45.1.54:5140
欢笑剧场,http://116.227.139.60:4022/udp/239.45.3.196:5140
法治天地,http://116.227.139.60:4022/udp/239.45.1.46:5140
游戏风云,http://116.227.139.60:4022/udp/239.45.3.131:5140
生活时尚,http://116.227.139.60:4022/udp/239.45.3.132:5140
第一财经,http://116.227.139.60:4022/udp/239.45.3.211:5140
纪实人文,http://116.227.139.60:4022/udp/239.45.3.212:5140
纺织,http://116.227.139.60:4022/udp/239.45.1.8:5140
茶频道,http://116.227.139.60:4022/udp/239.45.3.18:5140
都市剧场,http://116.227.139.60:4022/udp/239.45.3.136:5140
金鹰卡通,http://116.227.139.60:4022/udp/239.45.3.233:5140
金鹰纪实,http://116.227.139.60:4022/udp/239.45.1.45:5140
东南卫视,http://116.227.139.60:4022/udp/239.45.1.121:5140
东方卫视,http://116.227.139.60:4022/udp/239.45.3.146:5140
北京卫视,http://116.227.139.60:4022/udp/239.45.3.229:5140
四川卫视,http://116.227.139.60:4022/udp/239.45.1.83:5140
天津卫视,http://116.227.139.60:4022/udp/239.45.1.124:5140
安徽卫视,http://116.227.139.60:4022/udp/239.45.1.120:5140
山东卫视,http://116.227.139.60:4022/udp/239.45.3.238:5140
广东卫视,http://116.227.139.60:4022/udp/239.45.3.230:5140
江苏卫视,http://116.227.139.60:4022/udp/239.45.3.177:5140
江西卫视,http://116.227.139.60:4022/udp/239.45.1.122:5140
河北卫视,http://116.227.139.60:4022/udp/239.45.1.44:5140
浙江卫视,http://116.227.139.60:4022/udp/239.45.3.178:5140
浙江卫视,http://116.227.139.60:4022/udp/239.45.1.26:5140
海南卫视,http://116.227.139.60:4022/udp/239.45.1.81:5140
湖北卫视,http://116.227.139.60:4022/udp/239.45.3.239:5140
湖南卫视,http://116.227.139.60:4022/udp/239.45.3.228:5140
湖南卫视,http://116.227.139.60:4022/udp/239.45.3.12:5140
贵州卫视,http://116.227.139.60:4022/udp/239.45.1.80:5140
辽宁卫视,http://116.227.139.60:4022/udp/239.45.1.123:5140
重庆卫视,http://116.227.139.60:4022/udp/239.45.1.84:5140
黑龙江卫视,http://116.227.139.60:4022/udp/239.45.3.232:5140

📡广东频道👉电信,#genre#
广东卫视,http://14.19.179.158:4022/udp/239.77.1.19:5146
广东卫视,http://14.19.179.158:4022/udp/239.77.1.152:5146
广东卫视,http://14.19.179.158:4022/udp/239.77.0.84:5146
广东卫视,http://14.19.179.158:4022/udp/239.77.0.166:5146
大湾区卫视,http://14.19.179.158:4022/udp/239.77.0.215:5146
广东卫视,http://14.19.179.158:4022/udp/239.77.1.2:5146
大湾区卫视,http://14.19.179.158:4022/udp/239.77.0.9:5146
大湾区卫视,http://14.19.179.158:4022/udp/239.77.1.12:5146
深圳卫视,http://14.19.179.158:4022/udp/239.77.0.55:5146
深圳卫视,http://14.19.179.158:4022/udp/239.77.1.21:5146
深圳卫视,http://14.19.179.158:4022/udp/239.77.1.3:5146
深圳卫视,http://14.19.179.158:4022/udp/239.77.1.148:5146
深圳卫视,http://14.19.179.158:4022/udp/239.77.0.92:5146
深圳卫视,http://14.19.179.158:4022/udp/239.77.0.130:5146
湖南卫视,http://14.19.179.158:4022/udp/239.77.0.46:5146
湖南卫视,http://14.19.179.158:4022/udp/239.77.1.29:5146
广东珠江,http://14.19.179.158:4022/udp/239.77.0.1:5146
广东珠江,http://14.19.179.158:4022/udp/239.77.0.114:5146
广东新闻,http://14.19.179.158:4022/udp/239.77.0.173:5146
广东民生,http://14.19.179.158:4022/udp/239.77.0.225:5146
广东体育,http://14.19.179.158:4022/udp/239.77.0.112:5146
广东体育,http://14.19.179.158:4022/udp/239.77.0.168:5146
经济科教,http://14.19.179.158:4022/udp/239.77.0.85:5146
经济科教,http://14.19.179.158:4022/udp/239.77.0.167:5146
广东影视,http://14.19.179.158:4022/udp/239.77.0.217:5146
南国都市4K,http://14.19.179.158:4022/udp/239.253.43.99:5146
广东少儿,http://14.19.179.158:4022/udp/239.77.0.250:5146
广东珠江,http://14.19.179.158:4022/udp/239.77.0.3:5146
广东珠江,http://14.19.179.158:4022/udp/239.77.1.94:5146
广东新闻,http://14.19.179.158:4022/udp/239.77.0.4:5146
广东民生,http://14.19.179.158:4022/udp/239.77.0.5:5146
广东体育,http://14.19.179.158:4022/udp/239.77.0.6:5146
广东体育,http://14.19.179.158:4022/udp/239.77.1.97:5146
广东国际,http://14.19.179.158:4022/udp/239.77.0.7:5146
经济科教,http://14.19.179.158:4022/udp/239.77.0.8:5146
广东影视,http://14.19.179.158:4022/udp/239.77.0.11:5146
广东少儿,http://14.19.179.158:4022/udp/239.77.0.12:5146
嘉佳卡通,http://14.19.179.158:4022/udp/239.77.0.13:5146
嘉佳卡通,http://14.19.179.158:4022/udp/239.77.1.15:5146
南方购物,http://14.19.179.158:4022/udp/239.77.0.19:5146
南方购物,http://14.19.179.158:4022/udp/239.77.0.22:5146
岭南戏曲,http://14.19.179.158:4022/udp/239.77.0.16:5146
广东房产,http://14.19.179.158:4022/udp/239.77.0.14:5146
现代教育,http://14.19.179.158:4022/udp/239.77.0.18:5146
广东移动,http://14.19.179.158:4022/udp/239.77.0.20:5146
广东综艺4K50P,http://14.19.179.158:4022/udp/239.77.1.236:5146
广东综艺4K,http://14.19.179.158:4022/udp/239.77.1.237:5146
广东综艺(4K),http://14.19.179.158:4022/udp/239.77.0.244:5146
广东综艺4K,http://14.19.179.158:4022/udp/239.77.0.246:5146
广东综艺4K,http://14.19.179.158:4022/udp/239.77.0.245:5146
广东综艺4K,http://14.19.179.158:4022/udp/239.77.0.252:5146
<<123广州综合,http://14.19.179.158:4022/udp/239.253.43.66:5146
广州综合,http://14.19.179.158:4022/udp/239.253.43.71:5146
广州新闻,http://14.19.179.158:4022/udp/239.253.43.67:5146
广州新闻,http://14.19.179.158:4022/udp/239.253.43.72:5146
广州影视,http://14.19.179.158:4022/udp/239.253.43.68:5146
广州影视,http://14.19.179.158:4022/udp/239.253.43.73:5146
广州法治,http://14.19.179.158:4022/udp/239.253.43.69:5146
广州法治,http://14.19.179.158:4022/udp/239.253.43.74:5146
广州竞赛,http://14.19.179.158:4022/udp/239.253.43.70:5146
广州竞赛,http://14.19.179.158:4022/udp/239.253.43.75:5146
深圳都市频道,http://14.19.179.158:4022/udp/239.77.1.34:5146
深圳都市频道,http://14.19.179.158:4022/udp/239.77.1.176:5146
深圳都市频道,http://14.19.179.158:4022/udp/239.77.1.124:5146
深圳电视剧频道,http://14.19.179.158:4022/udp/239.77.1.7:5146
深圳电视剧频道,http://14.19.179.158:4022/udp/239.77.1.177:5146
深圳电视剧频道,http://14.19.179.158:4022/udp/239.77.1.125:5146
深圳财经生活,http://14.19.179.158:4022/udp/239.77.1.22:5146
深圳财经生活,http://14.19.179.158:4022/udp/239.77.1.242:5146
深圳娱乐频道,http://14.19.179.158:4022/udp/239.77.1.36:5146
深圳娱乐频道,http://14.19.179.158:4022/udp/239.77.1.243:5146
深圳体育健康,http://14.19.179.158:4022/udp/239.77.1.8:5146
深圳体育健康,http://14.19.179.158:4022/udp/239.77.1.128:5146
深圳体育健康,http://14.19.179.158:4022/udp/239.77.1.140:5146
深圳少儿频道,http://14.19.179.158:4022/udp/239.77.1.38:5146
深圳少儿频道,http://14.19.179.158:4022/udp/239.77.1.244:5146
深圳公共频道,http://14.19.179.158:4022/udp/239.77.1.9:5146
深圳公共频道,http://14.19.179.158:4022/udp/239.77.1.178:5146
深圳公共频道,http://14.19.179.158:4022/udp/239.77.1.126:5146
深圳宝安频道,http://14.19.179.158:4022/udp/239.77.1.206:5146
深圳宝安频道,http://14.19.179.158:4022/udp/239.77.1.67:5146
深圳宝安第一课,http://14.19.179.158:4022/udp/239.77.1.225:5146
深圳龙岗频道,http://14.19.179.158:4022/udp/239.77.1.223:5146
深圳东部频道,http://14.19.179.158:4022/udp/239.77.1.224:5146
深圳众创TV,http://14.19.179.158:4022/udp/239.77.1.247:5146
深圳移动电视,http://14.19.179.158:4022/udp/239.77.1.175:5146
韶关新闻综合,http://14.19.179.158:4022/udp/239.77.0.116:5146
韶关新闻综合,http://14.19.179.158:4022/udp/239.77.0.117:5146
韶关绿色生活,http://14.19.179.158:4022/udp/239.77.0.118:5146
韶关绿色生活,http://14.19.179.158:4022/udp/239.77.0.119:5146
湛江新闻综合,http://14.19.179.158:4022/udp/239.77.0.120:5146
湛江新闻综合,http://14.19.179.158:4022/udp/239.77.0.141:5146
湛江公共,http://14.19.179.158:4022/udp/239.77.0.121:5146
湛江公共,http://14.19.179.158:4022/udp/239.77.0.140:5146
揭阳综合,http://14.19.179.158:4022/udp/239.77.0.157:5146
揭阳综合,http://14.19.179.158:4022/udp/239.77.0.229:5146
揭阳生活,http://14.19.179.158:4022/udp/239.77.0.158:5146
揭阳生活,http://14.19.179.158:4022/udp/239.77.0.251:5146
汕尾新闻综合,http://14.19.179.158:4022/udp/239.77.1.189:5146
汕尾新闻综合,http://14.19.179.158:4022/udp/239.77.0.25:5146
汕尾文化生活,http://14.19.179.158:4022/udp/239.77.1.190:5146
汕尾文化生活,http://14.19.179.158:4022/udp/239.77.0.187:5146
云浮综合,http://14.19.179.158:4022/udp/239.77.0.253:5146
云浮文旅,http://14.19.179.158:4022/udp/239.253.43.194:5146
云浮文旅,http://14.19.179.158:4022/udp/239.77.0.254:5146
茂名综合,http://14.19.179.158:4022/udp/239.77.0.204:5146
茂名综合,http://14.19.179.158:4022/udp/239.77.0.206:5146
茂名公共,http://14.19.179.158:4022/udp/239.77.0.205:5146
茂名公共,http://14.19.179.158:4022/udp/239.77.0.207:5146
汕头综合,http://14.19.179.158:4022/udp/239.253.43.30:5146
汕头综合,http://14.19.179.158:4022/udp/239.77.1.130:5146
汕头综合,http://14.19.179.158:4022/udp/239.253.43.45:5146
汕头经济生活,http://14.19.179.158:4022/udp/239.253.43.43:5146
汕头经济生活,http://14.19.179.158:4022/udp/239.77.1.131:5146
汕头经济生活,http://14.19.179.158:4022/udp/239.253.43.46:5146
汕头文旅体育,http://14.19.179.158:4022/udp/239.253.43.44:5146
汕头文旅体育,http://14.19.179.158:4022/udp/239.77.1.132:5146
汕头文旅体育,http://14.19.179.158:4022/udp/239.253.43.47:5146
佛山公共,http://14.19.179.158:4022/udp/239.253.43.48:5146
佛山公共,http://14.19.179.158:4022/udp/239.253.43.53:5146
佛山南海,http://14.19.179.158:4022/udp/239.253.43.49:5146
佛山南海,http://14.19.179.158:4022/udp/239.77.0.236:5146
江门综合,http://14.19.179.158:4022/udp/239.77.0.195:5146
江门综合,http://14.19.179.158:4022/udp/239.77.0.201:5146
江门侨乡生活,http://14.19.179.158:4022/udp/239.77.0.196:5146
江门侨乡生活,http://14.19.179.158:4022/udp/239.77.0.202:5146
江门教育,http://14.19.179.158:4022/udp/239.77.0.197:5146
江门教育,http://14.19.179.158:4022/udp/239.77.0.203:5146
HZTV1,http://14.19.179.158:4022/udp/239.77.0.247:5146
HZTV1,http://14.19.179.158:4022/udp/239.77.1.154:5146
HZTV1,http://14.19.179.158:4022/udp/239.77.1.232:5146
HZTV2,http://14.19.179.158:4022/udp/239.77.0.248:5146
HZTV2,http://14.19.179.158:4022/udp/239.77.1.173:5146
HZTV2,http://14.19.179.158:4022/udp/239.77.1.233:5146
珠海1,http://14.19.179.158:4022/udp/239.77.1.230:5146
珠海1,http://14.19.179.158:4022/udp/239.77.0.155:5146
珠海2,http://14.19.179.158:4022/udp/239.77.1.231:5146
珠海2,http://14.19.179.158:4022/udp/239.77.0.154:5146
肇庆综合,http://14.19.179.158:4022/udp/239.253.43.3:5146
肇庆综合,http://14.19.179.158:4022/udp/239.253.43.1:5146
肇庆生活服务,http://14.19.179.158:4022/udp/239.253.43.4:5146
肇庆生活服务,http://14.19.179.158:4022/udp/239.253.43.2:5146
河源综合,http://14.19.179.158:4022/udp/239.253.43.215:5146
河源综合,http://14.19.179.158:4022/udp/239.253.43.213:5146
河源公共,http://14.19.179.158:4022/udp/239.253.43.216:5146
河源公共,http://14.19.179.158:4022/udp/239.253.43.214:5146
清远新闻综合,http://14.19.179.158:4022/udp/239.253.43.31:5146
清远新闻综合,http://14.19.179.158:4022/udp/239.253.43.33:5146
清远文旅生活,http://14.19.179.158:4022/udp/239.253.43.32:5146
清远文旅生活,http://14.19.179.158:4022/udp/239.77.0.241:5146
清远文旅生活,http://14.19.179.158:4022/udp/239.253.43.34:5146
云浮综合,http://14.19.179.158:4022/udp/239.253.43.195:5146
佛山南海,http://14.19.179.158:4022/udp/239.253.43.54:5146
佛山顺德,http://14.19.179.158:4022/udp/239.253.43.50:5146
佛山顺德,http://14.19.179.158:4022/udp/239.253.43.55:5146
佛山影视,http://14.19.179.158:4022/udp/239.253.43.51:5146
佛山影视,http://14.19.179.158:4022/udp/239.253.43.56:5146
佛山综合,http://14.19.179.158:4022/udp/239.253.43.52:5146
佛山综合,http://14.19.179.158:4022/udp/239.253.43.57:5146
东莞新闻综合,http://14.19.179.158:4022/udp/239.253.43.102:5146
东莞新闻综合,http://14.19.179.158:4022/udp/239.253.43.104:5146
东莞生活资讯,http://14.19.179.158:4022/udp/239.253.43.103:5146
东莞生活资讯,http://14.19.179.158:4022/udp/239.253.43.105:5146
中山综合,http://14.19.179.158:4022/udp/239.253.43.59:5146
中山综合,http://14.19.179.158:4022/udp/239.253.43.62:5146
香山文化,http://14.19.179.158:4022/udp/239.253.43.60:5146
香山文化,http://14.19.179.158:4022/udp/239.253.43.63:5146
中山教育,http://14.19.179.158:4022/udp/239.253.43.61:5146
中山教育,http://14.19.179.158:4022/udp/239.253.43.64:5146
徐闻综合,http://14.19.179.158:4022/udp/239.253.43.112:5146

📡广西专线👉电信,#genre#
广西卫视,http://202.103.213.182:8888/udp/239.81.0.107:4056
广西卫视,http://202.103.213.182:8888/udp/239.81.0.2:4056
广西综艺,http://202.103.213.182:8888/udp/239.81.0.214:4056
广西影视,http://202.103.213.182:8888/udp/239.81.0.250:4056
广西新闻,http://202.103.213.182:8888/udp/239.81.0.248:4056
广西公共,http://202.103.213.182:8888/udp/239.81.0.249:4056
广西都市,http://202.103.213.182:8888/udp/239.81.0.247:4056
广西综艺,http://202.103.213.182:8888/udp/239.81.0.3:4056
广西都市,http://202.103.213.182:8888/udp/239.81.0.4:4056
广西新闻,http://202.103.213.182:8888/udp/239.81.0.5:4056
广西公共,http://202.103.213.182:8888/udp/239.81.0.6:4056
广西影视,http://202.103.213.182:8888/udp/239.81.0.7:4056
广西国际,http://202.103.213.182:8888/udp/239.81.0.8:4056
广西乐思购,http://202.103.213.182:8888/udp/239.81.0.9:4056
广西移动电视,http://202.103.213.182:8888/udp/239.81.0.10:4056
广西科教,http://202.103.213.182:8888/udp/239.81.0.11:4056
南宁影视,http://202.103.213.182:8888/udp/239.81.0.128:4056
南宁新闻,http://202.103.213.182:8888/udp/239.81.0.241:4056
南宁新闻,http://202.103.213.182:8888/udp/239.81.0.126:4056
南宁公共,http://202.103.213.182:8888/udp/239.81.0.129:4056
南宁都市,http://202.103.213.182:8888/udp/239.81.0.127:4056
柳州新闻,http://202.103.213.182:8888/udp/239.81.0.134:4056
贺州新闻,http://202.103.213.182:8888/udp/239.81.0.137:4056
桂林新闻,http://202.103.213.182:8888/udp/239.81.0.135:4056
爱上4K,http://202.103.213.182:8888/udp/239.81.0.123:4056
经典电影,http://202.103.213.182:8888/udp/239.81.0.84:4056
热播剧场,http://202.103.213.182:8888/udp/239.81.0.85:4056
都市剧场,http://202.103.213.182:8888/udp/239.81.0.81:4056
生活时尚,http://202.103.213.182:8888/udp/239.81.0.75:4056
魅力时尚,http://202.103.213.182:8888/udp/239.81.0.83:4056
七彩戏剧,http://202.103.213.182:8888/udp/239.81.0.70:4056
法治天地,http://202.103.213.182:8888/udp/239.81.0.79:4056
金色频道,http://202.103.213.182:8888/udp/239.81.0.80:4056
广西IPTV4,http://202.103.213.182:8888/udp/239.81.0.251:4056
广西IPTV5,http://202.103.213.182:8888/udp/239.81.0.205:4056
广西IPTV7,http://202.103.213.182:8888/udp/239.81.0.253:4056
广西IPTV8,http://202.103.213.182:8888/udp/239.81.0.208:4056
广西IPTV9,http://202.103.213.182:8888/udp/239.81.0.209:4056
广西IPTV影院,http://202.103.213.182:8888/udp/239.81.0.100:4056
广西IPTV12,http://202.103.213.182:8888/udp/239.81.0.124:4056
广西IPTV13,http://202.103.213.182:8888/udp/239.81.0.125:4056

📡山东专线👉电信,#genre#
山东国际,http://home.oxtv.top:5066/udp/239.21.1.61:5002
山东教育,http://home.oxtv.top:5066/udp/239.21.1.101:5002
山东教育,http://home.oxtv.top:5066/udp/239.21.1.169:5002
山东居家购物,http://home.oxtv.top:5066/udp/239.21.1.112:5002
山东农科,http://home.oxtv.top:5066/udp/239.21.1.59:5002
山东农科,http://home.oxtv.top:5066/udp/239.21.1.183:5002
山东齐鲁,http://home.oxtv.top:5066/udp/239.21.1.53:5002
山东齐鲁,http://home.oxtv.top:5066/udp/239.21.1.134:5002
山东少儿,http://home.oxtv.top:5066/udp/239.21.1.60:5002
山东少儿,http://home.oxtv.top:5066/udp/239.21.1.208:5002
山东生活,http://home.oxtv.top:5066/udp/239.21.1.56:5002
山东生活,http://home.oxtv.top:5066/udp/239.21.1.175:5002
山东体育,http://home.oxtv.top:5066/udp/239.21.1.58:5002
山东体育,http://home.oxtv.top:5066/udp/239.21.1.141:5002
山东文旅,http://home.oxtv.top:5066/udp/239.21.1.57:5002
山东文旅,http://home.oxtv.top:5066/udp/239.21.1.176:5002
山东新闻,http://home.oxtv.top:5066/udp/239.21.1.54:5002
山东新闻,http://home.oxtv.top:5066/udp/239.21.1.140:5002
山东综艺,http://home.oxtv.top:5066/udp/239.21.1.55:5002
山东综艺,http://home.oxtv.top:5066/udp/239.21.1.177:5002
济南都市,http://home.oxtv.top:5066/udp/239.21.1.63:5002
济南教育,http://home.oxtv.top:5066/udp/239.21.1.133:5002
济南科教,http://home.oxtv.top:5066/udp/239.21.1.150:5002
济南鲁中,http://home.oxtv.top:5066/udp/239.21.1.149:5002
济南商务,http://home.oxtv.top:5066/udp/239.21.1.67:5002
济南少儿,http://home.oxtv.top:5066/udp/239.21.1.68:5002
济南生活,http://home.oxtv.top:5066/udp/239.21.1.64:5002
济南新闻,http://home.oxtv.top:5066/udp/239.21.1.62:5002
济南新闻,http://home.oxtv.top:5066/udp/239.21.1.94:5002
济南影视,http://home.oxtv.top:5066/udp/239.21.1.65:5002
济南娱乐,http://home.oxtv.top:5066/udp/239.21.1.66:5002
青岛1,http://home.oxtv.top:5066/udp/239.21.1.69:5002
青岛2,http://home.oxtv.top:5066/udp/239.21.1.70:5002
青岛3,http://home.oxtv.top:5066/udp/239.21.1.71:5002
青岛4,http://home.oxtv.top:5066/udp/239.21.1.72:5002
青岛5,http://home.oxtv.top:5066/udp/239.21.1.73:5002
青岛6,http://home.oxtv.top:5066/udp/239.21.1.74:5002
淄博都市,http://home.oxtv.top:5066/udp/239.21.1.83:5002
淄博公共,http://home.oxtv.top:5066/udp/239.21.1.182:5002
淄博科教,http://home.oxtv.top:5066/udp/239.21.1.110:5002
淄博生活,http://home.oxtv.top:5066/udp/239.21.1.109:5002
淄博新闻,http://home.oxtv.top:5066/udp/239.21.1.84:5002
淄博沂源新闻,http://home.oxtv.top:5066/udp/239.21.1.114:5002
济宁公共,http://home.oxtv.top:5066/udp/239.21.2.20:5002
济宁教育,http://home.oxtv.top:5066/udp/239.21.1.139:5002
济宁综合,http://home.oxtv.top:5066/udp/239.21.1.138:5002
济宁综合,http://home.oxtv.top:5066/udp/239.21.2.19:5002
济阳综合,http://home.oxtv.top:5066/udp/239.21.1.187:5002
日照科教,http://home.oxtv.top:5066/udp/239.21.1.80:5002
日照岚山,http://home.oxtv.top:5066/udp/239.21.1.209:5002
日照新闻,http://home.oxtv.top:5066/udp/239.21.1.79:5002
日照莒县TV-1,http://home.oxtv.top:5066/udp/239.21.1.236:5002
滨州公共,http://home.oxtv.top:5066/udp/239.21.1.119:5002
滨州好生新闻,http://home.oxtv.top:5066/udp/239.21.1.238:5002
滨州新闻,http://home.oxtv.top:5066/udp/239.21.1.118:5002
东营公共,http://home.oxtv.top:5066/udp/239.21.1.82:5002
东营新闻,http://home.oxtv.top:5066/udp/239.21.1.81:5002
德州公共,http://home.oxtv.top:5066/udp/239.21.1.76:5002
德州新闻,http://home.oxtv.top:5066/udp/239.21.1.75:5002
烟台公共,http://home.oxtv.top:5066/udp/239.21.1.117:5002
烟台经济,http://home.oxtv.top:5066/udp/239.21.1.205:5002
烟台新闻,http://home.oxtv.top:5066/udp/239.21.1.116:5002
烟台影视,http://home.oxtv.top:5066/udp/239.21.1.204:5002
安丘新闻,http://home.oxtv.top:5066/udp/239.21.2.13:5002
昌乐新闻,http://home.oxtv.top:5066/udp/239.21.1.245:5002
昌邑新闻,http://home.oxtv.top:5066/udp/239.21.2.27:5002
菏泽,http://home.oxtv.top:5066/udp/239.21.1.103:5002
菏泽2,http://home.oxtv.top:5066/udp/239.21.2.18:5002
茌平综合,http://home.oxtv.top:5066/udp/239.21.1.219:5002
单县综合,http://home.oxtv.top:5066/udp/239.21.2.21:5002
定陶,http://home.oxtv.top:5066/udp/239.21.1.244:5002
东明,http://home.oxtv.top:5066/udp/239.21.1.246:5002
东平新闻,http://home.oxtv.top:5066/udp/239.21.1.216:5002
冠县综合,http://home.oxtv.top:5066/udp/239.21.1.250:5002
桓台,http://home.oxtv.top:5066/udp/239.21.1.105:5002
惠民综合,http://home.oxtv.top:5066/udp/239.21.1.181:5002
金乡新闻,http://home.oxtv.top:5066/udp/239.21.1.184:5002
巨野新闻,http://home.oxtv.top:5066/udp/239.21.1.215:5002
莱西综合,http://home.oxtv.top:5066/udp/239.21.1.247:5002
兰陵综合,http://home.oxtv.top:5066/udp/239.21.1.237:5002
梁山新闻,http://home.oxtv.top:5066/udp/239.21.2.12:5002
聊城公共,http://home.oxtv.top:5066/udp/239.21.1.254:5002
聊城综合,http://home.oxtv.top:5066/udp/239.21.1.253:5002
陵城新闻,http://home.oxtv.top:5066/udp/239.21.2.24:5002
蒙阴,http://home.oxtv.top:5066/udp/239.21.2.23:5002
牟平生活,http://home.oxtv.top:5066/udp/239.21.2.11:5002
牟平新闻,http://home.oxtv.top:5066/udp/239.21.2.10:5002
宁津新闻,http://home.oxtv.top:5066/udp/239.21.2.50:5002
宁阳1,http://home.oxtv.top:5066/udp/239.21.1.143:5002
宁阳2,http://home.oxtv.top:5066/udp/239.21.1.144:5002
平度新闻,http://home.oxtv.top:5066/udp/239.21.1.228:5002
平阴综合,http://home.oxtv.top:5066/udp/239.21.1.221:5002
平原新闻,http://home.oxtv.top:5066/udp/239.21.1.243:5002
栖霞综合,http://home.oxtv.top:5066/udp/239.21.1.229:5002
齐河新闻,http://home.oxtv.top:5066/udp/239.21.1.230:5002
青州文化旅游,http://home.oxtv.top:5066/udp/239.21.1.231:5002
青州综合,http://home.oxtv.top:5066/udp/239.21.1.232:5002
曲阜新闻,http://home.oxtv.top:5066/udp/239.21.1.225:5002
荣成综合,http://home.oxtv.top:5066/udp/239.21.1.227:5002
乳山,http://home.oxtv.top:5066/udp/239.21.1.220:5002
莘县,http://home.oxtv.top:5066/udp/239.21.1.211:5002
寿光蔬菜,http://home.oxtv.top:5066/udp/239.21.1.218:5002
滕州综合,http://home.oxtv.top:5066/udp/239.21.1.178:5002
潍坊1,http://home.oxtv.top:5066/udp/239.21.1.77:5002
潍坊2,http://home.oxtv.top:5066/udp/239.21.1.78:5002
潍坊寿光新闻,http://home.oxtv.top:5066/udp/239.21.1.180:5002
文登,http://home.oxtv.top:5066/udp/239.21.1.174:5002
无棣综合,http://home.oxtv.top:5066/udp/239.21.1.214:5002
五莲新闻,http://home.oxtv.top:5066/udp/239.21.1.249:5002
武城新闻,http://home.oxtv.top:5066/udp/239.21.1.239:5002
武城影视,http://home.oxtv.top:5066/udp/239.21.1.240:5002
夏津公共,http://home.oxtv.top:5066/udp/239.21.1.102:5002
夏津综合,http://home.oxtv.top:5066/udp/239.21.1.106:5002
新泰乡村,http://home.oxtv.top:5066/udp/239.21.1.248:5002
新泰新闻,http://home.oxtv.top:5066/udp/239.21.1.210:5002
新闻综合,http://home.oxtv.top:5066/udp/239.21.1.193:5002
兖州新闻,http://home.oxtv.top:5066/udp/239.21.1.224:5002
阳信新闻,http://home.oxtv.top:5066/udp/239.21.1.252:5002
禹城综合,http://home.oxtv.top:5066/udp/239.21.1.241:5002
禹城综艺,http://home.oxtv.top:5066/udp/239.21.1.242:5002
郓城新闻,http://home.oxtv.top:5066/udp/239.21.1.251:5002
沾化综合,http://home.oxtv.top:5066/udp/239.21.1.226:5002
长清新闻,http://home.oxtv.top:5066/udp/239.21.1.107:5002
诸城新闻,http://home.oxtv.top:5066/udp/239.21.1.217:5002
